Time,Bit 0,Bit 1,Bit 2,Bit 3,Bit 4,Bit 5,Bit 6,Bit 7
1433,0.00011679435721185314,0.000573629480418743,3.152004889680124e-05,0.00027900440881538894,4.9666108165507694e-05,8.409377843856053e-05,7.58458679686675e-05,1.1959320294932633e-05
1434,0.00013200260375068206,0.00036212272757314506,0.00018235937033604841,0.0002042231099054862,9.486660395583814e-05,6.067827884091748e-05,0.0001533177861795028,4.719160768773149e-06
1435,0.0002170954081177617,0.00023478524289986433,0.00014862118903829534,0.00010006235584805701,1.1832550461689673e-05,0.00014370560935016152,0.00024457420154812217,1.962736791183744e-05
1436,0.000724000023363975,0.00025804156496384457,8.550423505746183e-05,0.000373775144159282,5.820194272791316e-05,0.0002703700157626562,0.001103120697582637,0.0001504129987612812
1437,0.0008902958587363095,1.7229756856081294e-05,4.624864391192536e-05,0.0002956794458430514,0.00020671418266718337,0.0004860316340286955,0.00021298870422778563,0.0018373231172057495
1438,0.00137116206612898,0.00010947680986579551,6.58606885044513e-05,0.0004467217019335569,0.00045697392172483036,0.0005078253366522543,0.0005925545434896837,0.0014495490836632678
1439,0.0015195933812036282,0.00012225272258208214,2.9372889535989453e-05,0.0007307783138371374,0.0003420571837206317,0.00040360191021251063,0.0014244650433130341,0.0008476413378871466
1440,0.0015838699182475937,0.00010256756655462314,8.32743888873768e-05,0.0010138300864457653,0.0009633138661045845,0.0004668599692184379,0.0013575229934323363,7.715604337495747e-05
1441,0.00044101712940861147,9.085522833965863e-05,0.0006149523058780024,0.0007314862054131418,0.00041918182369256194,9.381349988979337e-05,0.0011832556254904958,0.0003554353020449388
1442,0.000443494328988555,9.006027035890391e-05,0.0007854969522717297,0.001106022284166963,0.0009577396646274699,0.00042231150017100577,0.0018710845446154615,0.0008997654368974911
1443,0.0010798142991724324,0.00013473851727668616,0.0007819341361936348,0.0013096278965532154,0.0010503833162747217,0.0004797182236372757,0.003739850586290184,0.001097876430251021
1444,0.0006120310551619255,0.00036651966498328767,0.0005954545038761516,0.000336877870291066,0.0007821765285998117,0.001660973093409893,0.0026296702874994984,0.0021745509605582366
1445,0.00039732800249478066,0.00010510511647245591,0.0004475624070981901,0.0006799157987703796,1.3149633605460232e-05,0.0003855031189888179,6.028785836424192e-05,0.00046431091514778855
1446,0.0003591111773603859,0.00012150472980016065,0.0004846826122495616,0.0007156639583821875,2.0053842960274445e-05,0.00028180484042862505,0.00016199444021448606,0.0008848618683431254
1447,0.00022658274306191212,7.834069469365465e-05,0.00047584911717905967,0.0009138634369077011,1.548137903433336e-05,0.0003137219470284437,0.0005355438925586906,0.0011391840612065688
1448,0.00031082667092465914,0.0001975788256021845,0.0004187816861359164,0.0007459265785574935,0.00016712835338925092,0.0013437410860986476,0.0006195187246460447,0.0012927214449307014
1449,0.000491681926641861,2.435020556355606e-06,0.0007794259413739154,4.652070533341363e-05,1.9999249934959576e-05,0.00024832590512010466,0.0007020957494029988,0.00020603633084331893
